#,Questions,Iterations,Answers
26,Buying only from companies that have a strong record of protecting the environment,9,5
26,Buying only from companies that have a strong record of protecting the environment,5,5
26,Buying only from companies that have a strong record of protecting the environment,11,5
26,Buying only from companies that have a strong record of protecting the environment,10,5
26,Buying only from companies that have a strong record of protecting the environment,13,5
26,Buying only from companies that have a strong record of protecting the environment,12,5
26,Buying only from companies that have a strong record of protecting the environment,15,5
26,Buying only from companies that have a strong record of protecting the environment,14,5
26,Buying only from companies that have a strong record of protecting the environment,16,5
26,Buying only from companies that have a strong record of protecting the environment,17,5
26,Buying only from companies that have a strong record of protecting the environment,19,5
26,Buying only from companies that have a strong record of protecting the environment,20,5
26,Buying only from companies that have a strong record of protecting the environment,18,5
26,Buying only from companies that have a strong record of protecting the environment,21,5
26,Buying only from companies that have a strong record of protecting the environment,22,5
26,Buying only from companies that have a strong record of protecting the environment,23,5
26,Buying only from companies that have a strong record of protecting the environment,24,5
26,Buying only from companies that have a strong record of protecting the environment,25,5
26,Buying only from companies that have a strong record of protecting the environment,28,5
26,Buying only from companies that have a strong record of protecting the environment,27,5
26,Buying only from companies that have a strong record of protecting the environment,26,5
26,Buying only from companies that have a strong record of protecting the environment,29,5
26,Buying only from companies that have a strong record of protecting the environment,31,5
26,Buying only from companies that have a strong record of protecting the environment,34,5
26,Buying only from companies that have a strong record of protecting the environment,30,5
26,Buying only from companies that have a strong record of protecting the environment,32,5
26,Buying only from companies that have a strong record of protecting the environment,33,5
26,Buying only from companies that have a strong record of protecting the environment,35,5
26,Buying only from companies that have a strong record of protecting the environment,37,5
26,Buying only from companies that have a strong record of protecting the environment,39,5
26,Buying only from companies that have a strong record of protecting the environment,36,5
26,Buying only from companies that have a strong record of protecting the environment,38,5
26,Buying only from companies that have a strong record of protecting the environment,42,5
26,Buying only from companies that have a strong record of protecting the environment,41,5
26,Buying only from companies that have a strong record of protecting the environment,43,5
26,Buying only from companies that have a strong record of protecting the environment,40,5
26,Buying only from companies that have a strong record of protecting the environment,44,5
26,Buying only from companies that have a strong record of protecting the environment,49,5
26,Buying only from companies that have a strong record of protecting the environment,47,5
26,Buying only from companies that have a strong record of protecting the environment,45,5
26,Buying only from companies that have a strong record of protecting the environment,46,5
26,Buying only from companies that have a strong record of protecting the environment,48,5
26,Buying only from companies that have a strong record of protecting the environment,50,5
26,Buying only from companies that have a strong record of protecting the environment,51,5
26,Buying only from companies that have a strong record of protecting the environment,58,5
26,Buying only from companies that have a strong record of protecting the environment,55,5
26,Buying only from companies that have a strong record of protecting the environment,52,5
26,Buying only from companies that have a strong record of protecting the environment,54,5
26,Buying only from companies that have a strong record of protecting the environment,57,5
26,Buying only from companies that have a strong record of protecting the environment,56,5
26,Buying only from companies that have a strong record of protecting the environment,64,5
26,Buying only from companies that have a strong record of protecting the environment,59,5
26,Buying only from companies that have a strong record of protecting the environment,63,5
26,Buying only from companies that have a strong record of protecting the environment,60,5
26,Buying only from companies that have a strong record of protecting the environment,65,5
26,Buying only from companies that have a strong record of protecting the environment,61,5
26,Buying only from companies that have a strong record of protecting the environment,53,5
26,Buying only from companies that have a strong record of protecting the environment,67,5
26,Buying only from companies that have a strong record of protecting the environment,68,5
26,Buying only from companies that have a strong record of protecting the environment,72,5
26,Buying only from companies that have a strong record of protecting the environment,62,5
26,Buying only from companies that have a strong record of protecting the environment,69,5
26,Buying only from companies that have a strong record of protecting the environment,66,5
26,Buying only from companies that have a strong record of protecting the environment,71,5
26,Buying only from companies that have a strong record of protecting the environment,70,5
26,Buying only from companies that have a strong record of protecting the environment,76,5
26,Buying only from companies that have a strong record of protecting the environment,77,5
26,Buying only from companies that have a strong record of protecting the environment,73,5
26,Buying only from companies that have a strong record of protecting the environment,75,5
26,Buying only from companies that have a strong record of protecting the environment,74,5
26,Buying only from companies that have a strong record of protecting the environment,78,5
26,Buying only from companies that have a strong record of protecting the environment,79,5
26,Buying only from companies that have a strong record of protecting the environment,80,5
26,Buying only from companies that have a strong record of protecting the environment,82,5
26,Buying only from companies that have a strong record of protecting the environment,84,5
26,Buying only from companies that have a strong record of protecting the environment,81,5
26,Buying only from companies that have a strong record of protecting the environment,86,5
26,Buying only from companies that have a strong record of protecting the environment,83,5
26,Buying only from companies that have a strong record of protecting the environment,85,5
26,Buying only from companies that have a strong record of protecting the environment,87,5
26,Buying only from companies that have a strong record of protecting the environment,88,5
26,Buying only from companies that have a strong record of protecting the environment,89,5
26,Buying only from companies that have a strong record of protecting the environment,90,5
26,Buying only from companies that have a strong record of protecting the environment,91,5
26,Buying only from companies that have a strong record of protecting the environment,92,5
26,Buying only from companies that have a strong record of protecting the environment,96,5
26,Buying only from companies that have a strong record of protecting the environment,95,5
26,Buying only from companies that have a strong record of protecting the environment,93,5
26,Buying only from companies that have a strong record of protecting the environment,94,5
26,Buying only from companies that have a strong record of protecting the environment,97,5
26,Buying only from companies that have a strong record of protecting the environment,99,5
26,Buying only from companies that have a strong record of protecting the environment,98,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",0,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",4,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",1,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",2,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",3,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",5,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",6,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",8,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",11,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",9,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",12,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",10,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",7,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",14,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",13,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",17,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",19,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",15,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",16,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",18,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",20,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",27,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",25,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",28,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",24,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",23,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",22,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",26,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",29,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",32,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",34,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",31,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",35,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",33,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",21,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",30,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",42,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",41,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",40,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",43,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",37,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",38,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",39,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",36,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",45,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",48,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",46,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",47,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",49,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",44,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",54,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",50,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",53,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",51,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",52,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",56,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",57,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",58,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",55,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",64,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",62,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",63,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",61,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",60,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",59,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",70,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",69,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",66,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",65,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",71,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",67,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",68,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",72,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",75,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",73,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",77,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",80,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",76,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",78,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",84,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",74,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",85,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",86,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",81,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",79,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",83,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",82,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",92,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",91,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",94,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",90,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",89,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",87,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",93,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",88,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",97,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",95,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",96,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",99,5
27,"Recycling materials such as cans, bottles, newspapers, etc.",98,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,1,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,0,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,2,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,6,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,9,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,8,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,10,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,5,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,3,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,4,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,12,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,14,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,7,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,16,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,13,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,15,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,17,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,11,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,18,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,20,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,21,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,24,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,19,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,22,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,23,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,27,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,29,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,31,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,28,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,26,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,30,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,25,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,32,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,39,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,38,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,35,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,37,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,34,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,40,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,36,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,33,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,41,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,43,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,48,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,45,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,46,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,44,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,47,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,42,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,51,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,50,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,55,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,56,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,52,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,53,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,49,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,54,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,60,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,59,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,57,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,62,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,61,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,58,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,64,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,63,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,71,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,67,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,69,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,66,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,68,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,72,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,65,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,70,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,78,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,79,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,76,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,74,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,73,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,75,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,77,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,80,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,87,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,81,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,85,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,83,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,84,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,86,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,82,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,88,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,93,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,91,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,94,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,95,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,90,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,96,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,89,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,92,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,97,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,99,5
28,Returning to the store and paying for an item that the cashier mistakenly did not charge you for,98,5
29,Correcting a bill that has been miscalculated in your favor,4,5
29,Correcting a bill that has been miscalculated in your favor,2,5
29,Correcting a bill that has been miscalculated in your favor,3,5
29,Correcting a bill that has been miscalculated in your favor,1,5
29,Correcting a bill that has been miscalculated in your favor,0,5
29,Correcting a bill that has been miscalculated in your favor,11,5
29,Correcting a bill that has been miscalculated in your favor,7,5
29,Correcting a bill that has been miscalculated in your favor,12,5
29,Correcting a bill that has been miscalculated in your favor,9,5
29,Correcting a bill that has been miscalculated in your favor,10,4
29,Correcting a bill that has been miscalculated in your favor,6,5
29,Correcting a bill that has been miscalculated in your favor,5,5
29,Correcting a bill that has been miscalculated in your favor,8,5
29,Correcting a bill that has been miscalculated in your favor,19,5
29,Correcting a bill that has been miscalculated in your favor,18,5
29,Correcting a bill that has been miscalculated in your favor,17,5
29,Correcting a bill that has been miscalculated in your favor,14,5
29,Correcting a bill that has been miscalculated in your favor,20,5
29,Correcting a bill that has been miscalculated in your favor,13,5
29,Correcting a bill that has been miscalculated in your favor,16,5
29,Correcting a bill that has been miscalculated in your favor,15,5
29,Correcting a bill that has been miscalculated in your favor,25,5
29,Correcting a bill that has been miscalculated in your favor,23,5
29,Correcting a bill that has been miscalculated in your favor,21,5
29,Correcting a bill that has been miscalculated in your favor,26,5
29,Correcting a bill that has been miscalculated in your favor,22,4
29,Correcting a bill that has been miscalculated in your favor,27,5
29,Correcting a bill that has been miscalculated in your favor,24,5
29,Correcting a bill that has been miscalculated in your favor,31,5
29,Correcting a bill that has been miscalculated in your favor,29,4
29,Correcting a bill that has been miscalculated in your favor,34,5
29,Correcting a bill that has been miscalculated in your favor,33,5
29,Correcting a bill that has been miscalculated in your favor,28,5
29,Correcting a bill that has been miscalculated in your favor,30,5
29,Correcting a bill that has been miscalculated in your favor,32,5
29,Correcting a bill that has been miscalculated in your favor,35,5
29,Correcting a bill that has been miscalculated in your favor,42,5
29,Correcting a bill that has been miscalculated in your favor,36,5
29,Correcting a bill that has been miscalculated in your favor,40,5
29,Correcting a bill that has been miscalculated in your favor,38,5
29,Correcting a bill that has been miscalculated in your favor,43,5
29,Correcting a bill that has been miscalculated in your favor,41,5
29,Correcting a bill that has been miscalculated in your favor,37,5
29,Correcting a bill that has been miscalculated in your favor,39,5
29,Correcting a bill that has been miscalculated in your favor,48,5
29,Correcting a bill that has been miscalculated in your favor,46,5
29,Correcting a bill that has been miscalculated in your favor,47,5
29,Correcting a bill that has been miscalculated in your favor,49,5
29,Correcting a bill that has been miscalculated in your favor,51,5
29,Correcting a bill that has been miscalculated in your favor,44,5
29,Correcting a bill that has been miscalculated in your favor,45,5
29,Correcting a bill that has been miscalculated in your favor,50,5
29,Correcting a bill that has been miscalculated in your favor,55,5
29,Correcting a bill that has been miscalculated in your favor,54,5
29,Correcting a bill that has been miscalculated in your favor,52,5
29,Correcting a bill that has been miscalculated in your favor,56,5
29,Correcting a bill that has been miscalculated in your favor,53,5
29,Correcting a bill that has been miscalculated in your favor,59,5
29,Correcting a bill that has been miscalculated in your favor,58,4
29,Correcting a bill that has been miscalculated in your favor,57,5
29,Correcting a bill that has been miscalculated in your favor,61,5
29,Correcting a bill that has been miscalculated in your favor,67,5
29,Correcting a bill that has been miscalculated in your favor,65,5
29,Correcting a bill that has been miscalculated in your favor,62,5
29,Correcting a bill that has been miscalculated in your favor,64,4
29,Correcting a bill that has been miscalculated in your favor,60,5
29,Correcting a bill that has been miscalculated in your favor,66,5
29,Correcting a bill that has been miscalculated in your favor,63,5
29,Correcting a bill that has been miscalculated in your favor,71,5
29,Correcting a bill that has been miscalculated in your favor,70,5
29,Correcting a bill that has been miscalculated in your favor,72,5
29,Correcting a bill that has been miscalculated in your favor,69,5
29,Correcting a bill that has been miscalculated in your favor,73,5
29,Correcting a bill that has been miscalculated in your favor,68,5
29,Correcting a bill that has been miscalculated in your favor,74,5
29,Correcting a bill that has been miscalculated in your favor,75,5
29,Correcting a bill that has been miscalculated in your favor,76,5
29,Correcting a bill that has been miscalculated in your favor,78,5
29,Correcting a bill that has been miscalculated in your favor,80,5
29,Correcting a bill that has been miscalculated in your favor,77,5
29,Correcting a bill that has been miscalculated in your favor,81,5
29,Correcting a bill that has been miscalculated in your favor,79,5
29,Correcting a bill that has been miscalculated in your favor,82,5
29,Correcting a bill that has been miscalculated in your favor,84,5
29,Correcting a bill that has been miscalculated in your favor,83,5
29,Correcting a bill that has been miscalculated in your favor,85,5
29,Correcting a bill that has been miscalculated in your favor,86,5
29,Correcting a bill that has been miscalculated in your favor,89,5
29,Correcting a bill that has been miscalculated in your favor,90,5
29,Correcting a bill that has been miscalculated in your favor,88,5
29,Correcting a bill that has been miscalculated in your favor,91,5
29,Correcting a bill that has been miscalculated in your favor,87,4
29,Correcting a bill that has been miscalculated in your favor,93,4
29,Correcting a bill that has been miscalculated in your favor,95,5
29,Correcting a bill that has been miscalculated in your favor,97,5
29,Correcting a bill that has been miscalculated in your favor,99,5
29,Correcting a bill that has been miscalculated in your favor,98,4
29,Correcting a bill that has been miscalculated in your favor,96,5
29,Correcting a bill that has been miscalculated in your favor,94,5
29,Correcting a bill that has been miscalculated in your favor,92,5
30,Giving a larger than expected tip to a waiter or waitress,3,5
30,Giving a larger than expected tip to a waiter or waitress,2,5
30,Giving a larger than expected tip to a waiter or waitress,1,5
30,Giving a larger than expected tip to a waiter or waitress,4,5
30,Giving a larger than expected tip to a waiter or waitress,0,5
30,Giving a larger than expected tip to a waiter or waitress,6,5
30,Giving a larger than expected tip to a waiter or waitress,5,5
30,Giving a larger than expected tip to a waiter or waitress,12,5
30,Giving a larger than expected tip to a waiter or waitress,10,5
30,Giving a larger than expected tip to a waiter or waitress,8,5
30,Giving a larger than expected tip to a waiter or waitress,11,5
30,Giving a larger than expected tip to a waiter or waitress,9,5
30,Giving a larger than expected tip to a waiter or waitress,13,5
30,Giving a larger than expected tip to a waiter or waitress,15,5
30,Giving a larger than expected tip to a waiter or waitress,16,5
30,Giving a larger than expected tip to a waiter or waitress,14,5
30,Giving a larger than expected tip to a waiter or waitress,17,5
30,Giving a larger than expected tip to a waiter or waitress,7,5
30,Giving a larger than expected tip to a waiter or waitress,19,5
30,Giving a larger than expected tip to a waiter or waitress,18,5
30,Giving a larger than expected tip to a waiter or waitress,21,5
30,Giving a larger than expected tip to a waiter or waitress,23,5
30,Giving a larger than expected tip to a waiter or waitress,20,5
30,Giving a larger than expected tip to a waiter or waitress,24,5
30,Giving a larger than expected tip to a waiter or waitress,22,5
30,Giving a larger than expected tip to a waiter or waitress,26,5
30,Giving a larger than expected tip to a waiter or waitress,27,5
30,Giving a larger than expected tip to a waiter or waitress,30,5
30,Giving a larger than expected tip to a waiter or waitress,28,5
30,Giving a larger than expected tip to a waiter or waitress,32,5
30,Giving a larger than expected tip to a waiter or waitress,33,5
30,Giving a larger than expected tip to a waiter or waitress,31,5
30,Giving a larger than expected tip to a waiter or waitress,35,5
30,Giving a larger than expected tip to a waiter or waitress,36,5
30,Giving a larger than expected tip to a waiter or waitress,25,5
30,Giving a larger than expected tip to a waiter or waitress,29,5
30,Giving a larger than expected tip to a waiter or waitress,37,5
30,Giving a larger than expected tip to a waiter or waitress,34,5
30,Giving a larger than expected tip to a waiter or waitress,38,5
30,Giving a larger than expected tip to a waiter or waitress,40,5
30,Giving a larger than expected tip to a waiter or waitress,39,5
30,Giving a larger than expected tip to a waiter or waitress,41,5
30,Giving a larger than expected tip to a waiter or waitress,46,5
30,Giving a larger than expected tip to a waiter or waitress,48,5
30,Giving a larger than expected tip to a waiter or waitress,42,5
30,Giving a larger than expected tip to a waiter or waitress,44,5
30,Giving a larger than expected tip to a waiter or waitress,43,5
30,Giving a larger than expected tip to a waiter or waitress,47,5
30,Giving a larger than expected tip to a waiter or waitress,45,5
30,Giving a larger than expected tip to a waiter or waitress,50,5
30,Giving a larger than expected tip to a waiter or waitress,49,5
30,Giving a larger than expected tip to a waiter or waitress,56,5
30,Giving a larger than expected tip to a waiter or waitress,52,5
30,Giving a larger than expected tip to a waiter or waitress,54,5
30,Giving a larger than expected tip to a waiter or waitress,55,5
30,Giving a larger than expected tip to a waiter or waitress,53,5
30,Giving a larger than expected tip to a waiter or waitress,51,5
30,Giving a larger than expected tip to a waiter or waitress,61,5
30,Giving a larger than expected tip to a waiter or waitress,60,5
30,Giving a larger than expected tip to a waiter or waitress,59,5
30,Giving a larger than expected tip to a waiter or waitress,62,5
30,Giving a larger than expected tip to a waiter or waitress,58,5
30,Giving a larger than expected tip to a waiter or waitress,57,5
30,Giving a larger than expected tip to a waiter or waitress,64,5
30,Giving a larger than expected tip to a waiter or waitress,63,5
30,Giving a larger than expected tip to a waiter or waitress,70,5
30,Giving a larger than expected tip to a waiter or waitress,69,5
30,Giving a larger than expected tip to a waiter or waitress,68,5
30,Giving a larger than expected tip to a waiter or waitress,66,5
30,Giving a larger than expected tip to a waiter or waitress,71,5
30,Giving a larger than expected tip to a waiter or waitress,67,5
30,Giving a larger than expected tip to a waiter or waitress,65,5
30,Giving a larger than expected tip to a waiter or waitress,76,5
30,Giving a larger than expected tip to a waiter or waitress,73,5
30,Giving a larger than expected tip to a waiter or waitress,79,5
30,Giving a larger than expected tip to a waiter or waitress,75,5
30,Giving a larger than expected tip to a waiter or waitress,77,5
30,Giving a larger than expected tip to a waiter or waitress,74,5
30,Giving a larger than expected tip to a waiter or waitress,82,5
30,Giving a larger than expected tip to a waiter or waitress,80,5
30,Giving a larger than expected tip to a waiter or waitress,85,5
30,Giving a larger than expected tip to a waiter or waitress,83,5
30,Giving a larger than expected tip to a waiter or waitress,84,5
30,Giving a larger than expected tip to a waiter or waitress,81,5
30,Giving a larger than expected tip to a waiter or waitress,78,5
